Zip Code,Date,Hour,Count,Day,Temperature,Feels Like,Precipitation
53209,2023-04-04,7,9,1,38.8,32.4,0.0
53209,2023-04-04,8,7,1,40.0,33.1,0.0
53209,2023-04-04,9,8,1,43.0,35.8,0.0
53209,2023-04-04,10,4,1,43.2,36.3,0.0
53209,2023-04-04,11,14,1,42.3,35.1,0.0
53209,2023-04-04,12,6,1,42.3,37.3,0.007
53209,2023-04-04,13,3,1,44.0,34.8,0.063
53209,2023-04-04,14,5,1,45.2,37.3,0.113
53209,2023-04-04,15,7,1,47.1,40.0,0.044
53209,2023-04-04,16,10,1,48.7,40.1,0.175
53209,2023-04-04,17,9,1,47.1,41.4,0.011
53209,2023-04-04,18,4,1,47.1,41.2,0.011
53209,2023-04-04,19,7,1,47.2,40.2,0.0
53209,2023-04-04,20,3,1,47.9,39.9,0.0
53209,2023-04-04,21,7,1,47.9,40.4,0.0
53209,2023-04-04,22,7,1,48.0,41.0,0.0
53209,2023-04-04,23,4,1,50.2,50.2,0.011
53209,2023-04-05,0,2,2,49.6,45.2,0.064
53209,2023-04-05,1,6,2,57.5,57.5,0.0
53209,2023-04-05,2,2,2,58.7,58.7,0.0
53209,2023-04-05,4,2,2,46.0,38.8,0.024
53209,2023-04-05,5,5,2,41.7,34.2,0.0
53209,2023-04-05,6,6,2,41.3,39.7,0.0
53209,2023-04-05,8,8,2,49.5,43.6,0.195
53209,2023-04-05,9,8,2,52.2,52.2,0.001
53209,2023-04-05,10,5,2,60.7,60.7,0.0
53209,2023-04-05,11,10,2,70.2,70.2,0.0
53209,2023-04-05,12,7,2,69.3,69.3,0.0
53209,2023-04-05,13,9,2,68.1,68.1,0.0
53209,2023-04-05,14,3,2,57.9,57.9,0.0
53209,2023-04-05,15,7,2,53.1,53.1,0.0
53209,2023-04-05,16,7,2,51.2,51.2,0.0
53209,2023-04-05,17,11,2,48.8,41.9,0.0
53209,2023-04-05,18,12,2,48.8,42.5,0.0
53209,2023-04-05,19,6,2,47.0,40.1,0.0
53209,2023-04-05,20,2,2,43.0,35.0,0.0
53209,2023-04-05,21,9,2,41.0,33.2,0.0
53209,2023-04-05,22,3,2,39.8,30.8,0.0
53209,2023-04-06,0,7,3,38.0,29.1,0.0
53209,2023-04-06,1,3,3,37.1,27.0,0.0
53209,2023-04-06,2,3,3,36.0,27.4,0.0
53209,2023-04-06,3,2,3,35.1,26.8,0.0
53209,2023-04-06,4,4,3,34.1,24.0,0.0
53209,2023-04-06,5,4,3,34.0,25.9,0.0
53209,2023-04-06,6,1,3,33.2,23.3,0.0
53209,2023-04-06,7,3,3,33.0,23.0,0.0
53209,2023-04-06,8,4,3,34.1,23.7,0.0
53209,2023-04-06,9,1,3,36.0,27.2,0.0
53209,2023-04-06,10,5,3,38.9,30.7,0.0
53209,2023-04-06,12,4,3,44.9,37.7,0.0
53209,2023-04-06,13,4,3,47.0,39.2,0.0
53209,2023-04-06,14,7,3,48.9,42.2,0.0
53209,2023-04-06,15,2,3,51.2,51.2,0.0
53209,2023-04-06,16,8,3,53.0,53.0,0.0
53209,2023-04-06,17,4,3,53.1,53.1,0.0
53209,2023-04-06,18,5,3,53.0,53.0,0.0
53209,2023-04-06,19,4,3,51.1,51.1,0.0
53209,2023-04-06,20,3,3,47.8,44.1,0.0
53209,2023-04-06,21,6,3,46.7,43.2,0.0
53209,2023-04-06,22,11,3,44.0,40.6,0.0
53209,2023-04-06,23,2,3,42.1,39.2,0.0
53209,2023-04-07,0,5,4,40.9,37.1,0.0
53209,2023-04-07,1,2,4,38.9,38.9,0.0
53209,2023-04-07,2,3,4,36.0,30.5,0.0
53209,2023-04-07,3,3,4,37.1,29.5,0.0
53209,2023-04-07,4,3,4,35.8,29.0,0.0
53209,2023-04-07,5,5,4,34.0,28.6,0.0
53209,2023-04-07,7,1,4,32.4,28.1,0.0
53209,2023-04-07,8,5,4,38.0,31.1,0.0
53209,2023-04-07,9,5,4,39.0,33.9,0.0
53209,2023-04-07,10,3,4,40.0,33.5,0.0
53209,2023-04-07,11,7,4,40.9,34.3,0.0
53209,2023-04-07,12,5,4,40.0,33.0,0.0
53209,2023-04-07,13,6,4,39.9,32.9,0.0
53209,2023-04-07,14,1,4,39.9,32.9,0.0
53209,2023-04-07,15,9,4,39.8,32.8,0.0
53209,2023-04-07,16,2,4,39.1,31.9,0.0
53209,2023-04-07,17,2,4,39.0,33.2,0.0
53209,2023-04-07,18,4,4,38.9,33.4,0.0
53209,2023-04-07,19,3,4,37.2,32.8,0.0
53209,2023-04-07,20,4,4,34.9,29.9,0.0
53209,2023-04-07,21,2,4,34.1,28.7,0.0
53209,2023-04-07,22,2,4,34.0,28.7,0.0
53209,2023-04-07,23,1,4,35.0,28.6,0.0
53209,2023-04-08,0,4,5,35.1,29.4,0.0
53209,2023-04-08,1,3,5,37.1,31.7,0.0
53209,2023-04-08,2,2,5,37.1,31.9,0.0
53209,2023-04-08,3,1,5,35.9,31.4,0.0
53209,2023-04-08,5,3,5,37.9,37.9,0.0
53209,2023-04-08,6,2,5,38.7,38.7,0.0
53209,2023-04-08,8,2,5,41.0,41.0,0.0
53209,2023-04-08,9,3,5,43.3,40.4,0.0
53209,2023-04-08,10,4,5,48.0,43.1,0.0
53209,2023-04-08,11,1,5,54.6,54.6,0.0
53209,2023-04-08,12,5,5,57.2,57.2,0.0
53209,2023-04-08,13,3,5,59.6,59.6,0.0
53209,2023-04-08,14,1,5,61.3,61.3,0.0
53209,2023-04-08,15,4,5,60.4,60.4,0.0
53209,2023-04-08,16,3,5,57.4,57.4,0.0
53209,2023-04-08,17,1,5,55.7,55.7,0.0
53209,2023-04-08,19,7,5,52.0,52.0,0.0
53209,2023-04-08,21,7,5,48.7,46.6,0.0
53209,2023-04-08,22,2,5,47.9,44.6,0.0
53209,2023-04-08,23,3,5,47.9,47.9,0.0
53209,2023-04-09,0,7,6,47.0,44.6,0.0
53209,2023-04-09,1,4,6,44.2,44.2,0.0
53209,2023-04-09,2,2,6,43.1,43.1,0.0
53209,2023-04-09,3,2,6,42.3,42.3,0.0
53209,2023-04-09,5,3,6,38.4,35.8,0.0
53209,2023-04-09,9,3,6,53.7,53.7,0.0
53209,2023-04-09,10,2,6,57.8,57.8,0.0
53209,2023-04-09,11,2,6,61.8,61.8,0.0
53209,2023-04-09,12,2,6,63.8,63.8,0.0
53209,2023-04-09,13,6,6,65.5,65.5,0.0
53209,2023-04-09,14,2,6,67.1,67.1,0.0
53209,2023-04-09,15,1,6,67.4,67.4,0.0
53209,2023-04-09,16,8,6,65.5,65.5,0.0
53209,2023-04-09,17,4,6,63.8,63.8,0.0
53209,2023-04-09,19,4,6,58.8,58.8,0.0
53209,2023-04-09,20,7,6,56.8,56.8,0.0
53209,2023-04-09,21,8,6,55.9,55.9,0.0
53209,2023-04-09,22,4,6,55.0,55.0,0.0
53209,2023-04-09,23,14,6,52.8,52.8,0.0
53209,2023-04-10,0,4,0,52.8,52.8,0.0
53209,2023-04-10,1,1,0,51.7,51.7,0.0
53209,2023-04-10,2,1,0,51.3,51.3,0.0
53209,2023-04-10,3,6,0,50.5,50.5,0.0
53209,2023-04-10,5,9,0,50.2,50.2,0.0
53209,2023-04-10,6,2,0,49.0,46.5,0.0
53209,2023-04-10,7,7,0,49.1,46.1,0.0
53209,2023-04-10,8,3,0,53.1,53.1,0.0
53209,2023-04-10,9,1,0,57.0,57.0,0.0
53209,2023-04-10,10,5,0,61.2,61.2,0.0
53209,2023-04-10,11,14,0,64.2,64.2,0.0
53209,2023-04-10,12,15,0,65.6,65.6,0.0
53209,2023-04-10,13,4,0,66.4,66.4,0.0
53209,2023-04-10,14,8,0,68.6,68.6,0.0
53209,2023-04-10,15,7,0,70.3,70.3,0.0
53209,2023-04-10,16,4,0,71.2,71.2,0.0
53209,2023-04-10,17,8,0,70.3,70.3,0.0
53209,2023-04-10,18,7,0,70.2,70.2,0.0
53209,2023-04-10,19,9,0,68.3,68.3,0.0
53209,2023-04-10,20,7,0,58.8,58.8,0.0
53209,2023-04-10,21,5,0,57.5,57.5,0.0
53209,2023-04-10,22,5,0,55.5,55.5,0.0
53209,2023-04-10,23,5,0,57.5,57.5,0.0
53209,2023-04-11,0,4,1,58.8,58.8,0.0
53209,2023-04-11,1,3,1,57.7,57.7,0.0
53209,2023-04-11,2,4,1,56.8,56.8,0.0
53209,2023-04-11,3,1,1,55.9,55.9,0.0
53209,2023-04-11,5,9,1,55.9,55.9,0.0
53209,2023-04-11,6,2,1,56.6,56.6,0.0
53209,2023-04-11,7,5,1,56.6,56.6,0.0
53209,2023-04-11,8,7,1,58.9,58.9,0.0
53209,2023-04-11,9,1,1,62.2,62.2,0.0
53209,2023-04-11,10,2,1,67.0,67.0,0.0
53209,2023-04-11,11,10,1,72.0,72.0,0.0
53209,2023-04-11,12,2,1,74.0,74.0,0.0
53209,2023-04-11,13,3,1,75.0,75.0,0.0
53209,2023-04-11,14,3,1,76.9,76.9,0.0
53209,2023-04-11,15,14,1,77.1,77.1,0.0
53209,2023-04-11,16,11,1,78.2,78.2,0.0
53209,2023-04-11,17,3,1,78.2,78.2,0.0
53209,2023-04-11,18,8,1,77.0,77.0,0.0
53209,2023-04-11,19,4,1,75.6,75.6,0.0
53209,2023-04-11,20,1,1,71.0,71.0,0.0
53209,2023-04-11,21,9,1,67.9,67.9,0.0
53209,2023-04-11,22,4,1,66.8,66.8,0.0
53209,2023-04-11,23,4,1,63.2,63.2,0.0
53209,2023-04-12,0,5,2,62.5,62.5,0.0
53209,2023-04-12,1,2,2,63.2,63.2,0.0
53209,2023-04-12,2,5,2,63.2,63.2,0.0
53209,2023-04-12,3,2,2,64.1,64.1,0.0
53209,2023-04-12,5,10,2,60.2,60.2,0.0
53209,2023-04-12,7,7,2,59.4,59.4,0.0
53209,2023-04-12,8,7,2,63.1,63.1,0.0
53209,2023-04-12,9,6,2,69.1,69.1,0.0
53209,2023-04-12,10,5,2,72.0,72.0,0.0
53209,2023-04-12,11,2,2,75.0,75.0,0.0
53209,2023-04-12,12,5,2,77.1,77.1,0.0
53209,2023-04-12,13,3,2,79.2,79.2,0.0
53209,2023-04-12,14,10,2,81.0,79.7,0.0
53209,2023-04-12,15,5,2,82.1,80.4,0.0
53209,2023-04-12,16,2,2,82.1,80.2,0.0
53209,2023-04-12,17,3,2,82.2,80.3,0.0
53209,2023-04-12,18,4,2,81.0,79.6,0.0
53209,2023-04-12,19,7,2,79.1,79.1,0.0
53209,2023-04-12,20,2,2,76.9,76.9,0.0
53209,2023-04-12,21,3,2,73.1,73.1,0.0
53209,2023-04-12,23,7,2,70.9,70.9,0.0
53209,2023-04-13,0,4,3,69.2,69.2,0.0
53209,2023-04-13,1,4,3,69.0,69.0,0.0
53209,2023-04-13,2,2,3,65.9,65.9,0.0
53209,2023-04-13,3,2,3,62.3,62.3,0.0
53209,2023-04-13,4,3,3,60.0,60.0,0.0
53209,2023-04-13,5,3,3,58.8,58.8,0.0
53209,2023-04-13,6,3,3,57.7,57.7,0.0
53209,2023-04-13,8,3,3,62.2,62.2,0.0
53209,2023-04-13,9,2,3,68.1,68.1,0.0
53209,2023-04-13,10,2,3,73.1,73.1,0.0
53209,2023-04-13,11,6,3,77.0,77.0,0.0
53209,2023-04-13,12,3,3,78.2,78.2,0.0
53209,2023-04-13,13,6,3,80.1,79.1,0.0
53209,2023-04-13,14,5,3,81.6,79.8,0.0
53209,2023-04-13,15,6,3,81.1,79.5,0.0
53209,2023-04-13,16,7,3,83.0,80.7,0.0
53209,2023-04-13,17,6,3,82.1,80.1,0.0
53209,2023-04-13,18,1,3,80.0,80.0,0.0
53209,2023-04-13,19,2,3,77.9,77.9,0.0
53209,2023-04-13,20,1,3,66.6,66.6,0.0
53209,2023-04-13,21,7,3,65.4,65.4,0.0
53209,2023-04-13,22,3,3,63.4,63.4,0.0
53209,2023-04-13,23,1,3,62.4,62.4,0.0
53209,2023-04-14,0,11,4,58.9,58.9,0.0
53209,2023-04-14,1,1,4,62.7,62.7,0.0
53209,2023-04-14,2,6,4,61.2,61.2,0.0
53209,2023-04-14,3,1,4,60.4,60.4,0.0
53209,2023-04-14,4,5,4,61.6,61.6,0.0
53209,2023-04-14,5,6,4,53.9,53.9,0.0
53209,2023-04-14,6,2,4,50.2,50.2,0.0
53209,2023-04-14,7,4,4,51.7,51.7,0.0
53209,2023-04-14,8,1,4,61.1,61.1,0.0
53209,2023-04-14,9,4,4,67.8,67.8,0.0
53209,2023-04-14,11,2,4,75.5,75.5,0.0
53209,2023-04-14,12,3,4,73.2,73.2,0.0
53209,2023-04-14,13,2,4,75.8,75.8,0.0
53209,2023-04-14,14,1,4,75.8,75.8,0.0
53209,2023-04-14,15,7,4,75.8,75.8,0.0
53209,2023-04-14,17,3,4,73.2,73.2,0.0
53209,2023-04-14,18,8,4,73.1,73.1,0.0
53209,2023-04-14,19,9,4,70.0,70.0,0.0
53209,2023-04-14,20,3,4,65.7,65.7,0.0
53209,2023-04-14,21,2,4,64.8,64.8,0.0
53209,2023-04-14,22,4,4,64.6,64.6,0.0
53209,2023-04-14,23,5,4,62.7,62.7,0.0
53209,2023-04-15,0,4,5,61.8,61.8,0.0
53209,2023-04-15,1,8,5,60.3,60.3,0.0
53209,2023-04-15,2,5,5,60.5,60.5,0.0
53209,2023-04-15,3,3,5,61.1,61.1,0.0
53209,2023-04-15,4,6,5,61.2,61.2,0.0
53209,2023-04-15,6,2,5,63.8,63.8,0.0
53209,2023-04-15,8,4,5,66.3,66.3,0.0
53209,2023-04-15,9,5,5,66.7,66.7,0.0
53209,2023-04-15,10,1,5,69.1,69.1,0.0
53209,2023-04-15,11,3,5,74.7,74.7,0.0
53209,2023-04-15,12,7,5,75.5,75.5,0.0
53209,2023-04-15,13,4,5,74.6,74.6,0.0
53209,2023-04-15,14,4,5,78.7,78.7,0.0
53209,2023-04-15,15,7,5,74.9,74.9,0.0
53209,2023-04-15,16,4,5,70.1,70.1,0.007
53209,2023-04-15,17,2,5,71.3,71.3,0.005
53209,2023-04-15,18,4,5,70.1,70.1,0.0
53209,2023-04-15,19,6,5,65.9,65.9,0.0
53209,2023-04-15,20,3,5,65.7,65.7,0.0
53209,2023-04-15,21,7,5,65.5,65.5,0.0
53209,2023-04-15,22,8,5,62.6,62.6,0.0
53209,2023-04-15,23,3,5,59.3,59.3,0.0
53209,2023-04-16,0,8,6,63.9,63.9,0.0
53209,2023-04-16,1,2,6,64.9,64.9,0.0
53209,2023-04-16,2,7,6,64.0,64.0,0.0
53209,2023-04-16,4,3,6,61.1,61.1,0.0
53209,2023-04-16,8,2,6,55.1,55.1,0.001
53209,2023-04-16,9,3,6,53.8,53.8,0.013
53209,2023-04-16,10,4,6,53.0,53.0,0.001
53209,2023-04-16,11,6,6,54.0,54.0,0.0
53209,2023-04-16,12,9,6,55.8,55.8,0.0
53209,2023-04-16,13,2,6,50.9,50.9,0.0
53209,2023-04-16,14,6,6,47.7,40.5,0.011
53209,2023-04-16,15,2,6,42.1,33.1,0.023
53209,2023-04-16,16,3,6,42.2,33.8,0.015
53209,2023-04-16,17,3,6,41.9,33.8,0.001
53209,2023-04-16,19,4,6,40.9,32.2,0.032
53209,2023-04-16,20,2,6,39.8,31.0,0.011
53209,2023-04-16,21,5,6,37.1,28.4,0.001
53209,2023-04-16,22,7,6,35.1,25.4,0.001
53209,2023-04-16,23,2,6,35.0,26.2,0.012
53209,2023-04-17,0,5,0,35.1,25.2,0.0
53209,2023-04-17,1,6,0,34.1,25.6,0.011
53209,2023-04-17,2,2,0,34.1,25.2,0.0
53209,2023-04-17,4,3,0,33.3,23.6,0.0
53209,2023-04-17,5,2,0,33.2,24.5,0.0
53209,2023-04-17,6,3,0,33.2,23.6,0.0
53209,2023-04-17,7,3,0,31.6,20.6,0.0
53209,2023-04-17,8,3,0,32.1,21.1,0.001
53209,2023-04-17,9,2,0,33.2,22.4,0.0
53209,2023-04-17,10,7,0,33.2,22.7,0.0
53209,2023-04-17,11,4,0,34.1,24.0,0.0
53209,2023-04-17,12,7,0,36.0,26.3,0.0
53209,2023-04-17,13,3,0,37.1,25.9,0.0
53209,2023-04-17,14,5,0,37.1,27.7,0.0
53209,2023-04-17,15,4,0,37.2,26.2,0.0
53209,2023-04-17,16,9,0,38.0,27.5,0.0
53209,2023-04-17,17,7,0,38.1,28.2,0.0
53209,2023-04-17,18,7,0,38.0,29.3,0.0
53209,2023-04-17,19,4,0,37.1,27.3,0.0
53209,2023-04-17,20,6,0,37.2,27.7,0.0
53209,2023-04-17,21,2,0,36.2,26.5,0.0
53209,2023-04-17,22,6,0,36.1,26.6,0.0
53209,2023-04-17,23,8,0,37.2,28.0,0.0
53209,2023-04-18,0,1,1,36.1,26.3,0.0
53209,2023-04-18,1,3,1,36.0,25.5,0.0
53209,2023-04-18,2,4,1,35.1,25.8,0.0
53209,2023-04-18,5,6,1,35.0,26.0,0.0
53209,2023-04-18,6,1,1,34.1,26.8,0.0
53209,2023-04-18,7,3,1,34.8,26.0,0.0
53209,2023-04-18,8,10,1,37.1,29.0,0.0
53209,2023-04-18,9,5,1,39.0,30.6,0.0
53209,2023-04-18,10,2,1,42.2,35.8,0.0
53209,2023-04-18,12,2,1,48.8,43.5,0.0
53209,2023-04-18,13,5,1,50.2,50.2,0.0
53209,2023-04-18,14,2,1,53.2,53.2,0.0
53209,2023-04-18,15,9,1,55.2,55.2,0.0
53209,2023-04-18,16,7,1,55.9,55.9,0.0
53209,2023-04-18,17,6,1,56.5,56.5,0.0
53209,2023-04-18,18,4,1,56.4,56.4,0.0
53209,2023-04-18,19,6,1,48.0,44.3,0.0
53209,2023-04-18,20,2,1,44.9,41.7,0.0
53209,2023-04-18,21,2,1,43.9,41.3,0.0
53209,2023-04-18,22,12,1,42.8,42.8,0.0
53209,2023-04-18,23,4,1,39.1,39.1,0.0
53209,2023-04-19,0,2,2,41.9,40.5,0.0
53209,2023-04-19,1,2,2,39.6,39.6,0.0
53209,2023-04-19,2,8,2,37.9,37.9,0.0
53209,2023-04-19,3,1,2,37.7,37.7,0.0
53209,2023-04-19,4,4,2,38.9,31.9,0.0
53209,2023-04-19,5,9,2,39.0,30.4,0.0
53209,2023-04-19,7,10,2,38.7,30.1,0.0
53209,2023-04-19,8,4,2,39.9,30.5,0.0
53209,2023-04-19,9,6,2,40.0,31.1,0.0
53209,2023-04-19,10,3,2,40.0,31.8,0.0
53209,2023-04-19,11,5,2,41.2,33.0,0.0
53209,2023-04-19,12,5,2,44.1,35.9,0.0
53209,2023-04-19,13,3,2,40.2,34.0,0.0
53209,2023-04-19,14,4,2,40.2,31.2,0.088
53209,2023-04-19,15,6,2,43.4,36.0,0.0
53209,2023-04-19,16,4,2,41.5,32.6,0.022
53209,2023-04-19,17,5,2,42.3,34.9,0.009
53209,2023-04-19,18,8,2,41.4,32.4,0.0
53209,2023-04-19,19,6,2,40.3,31.8,0.0
53209,2023-04-19,20,3,2,41.1,32.9,0.0
53209,2023-04-19,21,2,2,42.2,34.6,0.0
53209,2023-04-19,22,4,2,41.3,34.8,0.0
53209,2023-04-19,23,1,2,43.1,36.4,0.0
53209,2023-04-20,0,3,3,43.1,35.9,0.0
53209,2023-04-20,1,3,3,43.1,35.8,0.0
53209,2023-04-20,2,2,3,42.3,34.9,0.0
53209,2023-04-20,3,2,3,42.3,34.9,0.0
53209,2023-04-20,4,1,3,43.4,38.7,0.0
53209,2023-04-20,5,5,3,43.3,38.2,0.0
53209,2023-04-20,6,4,3,44.2,39.2,0.066
53209,2023-04-20,7,9,3,45.9,40.4,0.0
53209,2023-04-20,8,6,3,48.0,46.4,0.0
53209,2023-04-20,10,1,3,57.4,57.4,0.0
53209,2023-04-20,11,3,3,55.8,55.8,0.0
53209,2023-04-20,12,5,3,54.8,54.8,0.0
53209,2023-04-20,13,1,3,57.8,57.8,0.024
53209,2023-04-20,15,10,3,72.8,72.8,0.0
53209,2023-04-20,16,4,3,75.3,75.3,0.0
53209,2023-04-20,17,1,3,74.3,74.3,0.0
53209,2023-04-20,19,7,3,66.8,66.8,0.031
53209,2023-04-20,20,3,3,65.0,65.0,0.011
53209,2023-04-20,21,5,3,64.8,64.8,0.0
53209,2023-04-20,22,6,3,59.0,59.0,0.0
53209,2023-04-20,23,2,3,51.1,51.1,0.0
53210,2023-01-21,15,3,5,30.7,22.5,0.0
53210,2023-01-21,16,6,5,29.9,21.0,0.0
53210,2023-02-02,15,2,3,29.1,16.9,0.0
53210,2023-02-02,17,2,3,24.2,12.0,0.0
53210,2023-02-06,15,1,0,37.0,26.7,0.0
53210,2023-02-06,17,2,0,37.2,27.2,0.0
53210,2023-02-06,18,3,0,38.0,27.5,0.0
53210,2023-02-06,19,2,0,38.0,27.5,0.0
53210,2023-02-06,20,2,0,38.9,28.3,0.0
53210,2023-02-06,21,1,0,38.8,29.4,0.0
53210,2023-02-06,22,2,0,38.2,29.5,0.0
53210,2023-02-07,1,1,1,43.5,36.5,0.0
53210,2023-02-07,3,1,1,47.2,39.6,0.0
53210,2023-02-07,4,2,1,46.1,38.3,0.0
53210,2023-02-07,5,1,1,43.3,34.7,0.0
53210,2023-02-07,7,2,1,39.8,30.8,0.0
53210,2023-02-07,9,1,1,39.7,31.3,0.0
53210,2023-02-07,10,2,1,39.7,31.3,0.0
53210,2023-02-07,11,6,1,39.7,30.0,0.0
53210,2023-02-07,12,3,1,39.7,31.5,0.0
53210,2023-02-07,13,1,1,40.8,32.9,0.0
53210,2023-02-07,14,4,1,40.9,33.3,0.0
53210,2023-02-07,15,7,1,41.9,35.6,0.0
53210,2023-02-07,16,11,1,40.8,34.2,0.0
53210,2023-02-07,17,4,1,40.8,33.7,0.0
53210,2023-02-07,18,2,1,38.7,33.6,0.0
53210,2023-02-07,19,4,1,37.9,32.5,0.0
53210,2023-02-07,21,1,1,36.9,30.8,0.0
53210,2023-02-07,22,7,1,34.3,27.7,0.0
53210,2023-02-08,0,7,2,32.3,28.4,0.0
53210,2023-02-08,1,1,2,31.1,26.3,0.0
53210,2023-02-08,5,1,2,27.9,27.9,0.0
53210,2023-02-08,7,1,2,28.1,23.4,0.0
53210,2023-02-08,8,1,2,28.1,22.8,0.0
53210,2023-02-08,9,1,2,33.8,30.7,0.0
53210,2023-02-08,11,6,2,40.8,35.2,0.0
53210,2023-02-08,12,1,2,41.9,36.9,0.0
53210,2023-02-08,13,2,2,43.6,40.0,0.0
53210,2023-02-08,14,3,2,43.6,40.2,0.0
53210,2023-02-08,15,4,2,45.4,43.8,0.0
53210,2023-02-08,16,3,2,40.7,36.6,0.0
53210,2023-02-08,17,2,2,37.9,37.9,0.0
53210,2023-02-08,18,1,2,37.0,32.3,0.0
53210,2023-02-08,19,2,2,35.1,31.1,0.0
53210,2023-02-08,20,2,2,34.2,31.2,0.0
53210,2023-02-08,21,5,2,35.0,30.9,0.0
53210,2023-02-08,22,3,2,35.0,35.0,0.0
53210,2023-02-08,23,2,2,36.0,31.9,0.0
53210,2023-02-09,0,3,3,36.0,32.2,0.0
53210,2023-02-09,1,4,3,36.7,32.2,0.0
53210,2023-02-09,2,2,3,37.1,32.0,0.0
53210,2023-02-09,11,4,3,38.1,28.9,0.003
53210,2023-02-09,12,3,3,36.1,25.0,0.154
53210,2023-02-09,13,4,3,35.2,24.6,0.084
53210,2023-02-09,15,2,3,37.0,28.3,0.015
53210,2023-02-09,16,11,3,37.1,27.9,0.024
53210,2023-02-09,17,10,3,37.0,27.1,0.011
53210,2023-02-09,18,1,3,37.1,27.5,0.0
53210,2023-02-09,19,3,3,37.8,29.4,0.0
53210,2023-02-09,21,3,3,38.9,30.5,0.0
53210,2023-02-09,22,6,3,37.8,29.2,0.002
53210,2023-02-09,23,6,3,37.8,29.4,0.0
53210,2023-02-10,0,3,4,37.2,29.8,0.0
53210,2023-02-10,1,7,4,37.1,29.7,0.0
53210,2023-02-10,4,2,4,35.1,28.8,0.0
53210,2023-02-10,8,2,4,30.0,18.0,0.0
53210,2023-02-10,9,2,4,30.0,19.1,0.0
53210,2023-02-10,10,2,4,29.1,17.3,0.0
53210,2023-02-10,11,6,4,30.8,20.8,0.0
53210,2023-02-10,12,6,4,30.8,20.5,0.0
53210,2023-02-10,14,1,4,34.1,24.8,0.0
53210,2023-02-10,15,6,4,34.0,23.8,0.0
53210,2023-02-10,16,4,4,33.2,24.0,0.0
53210,2023-02-10,17,10,4,33.0,24.2,0.0
53210,2023-02-10,18,3,4,30.7,23.3,0.0
53210,2023-02-10,19,4,4,29.8,23.8,0.0
53210,2023-02-10,20,4,4,29.8,24.7,0.0
53210,2023-02-10,21,3,4,28.9,25.1,0.0
53210,2023-02-10,22,7,4,26.9,26.9,0.0
53210,2023-02-10,23,5,4,26.0,26.0,0.0
53210,2023-02-11,0,3,5,26.0,18.8,0.0
53210,2023-02-11,1,3,5,25.0,17.8,0.0
53210,2023-02-11,4,2,5,24.1,17.0,0.0
53210,2023-02-11,7,2,5,25.4,15.6,0.0
53210,2023-02-11,8,1,5,28.1,17.7,0.0
53210,2023-02-11,9,2,5,32.0,22.2,0.0
53210,2023-02-11,10,3,5,37.1,28.2,0.0
53210,2023-02-11,11,3,5,42.0,34.7,0.0
53210,2023-02-11,12,3,5,44.8,37.5,0.0
53210,2023-02-11,13,2,5,47.0,39.9,0.0
53210,2023-02-11,15,9,5,47.9,41.0,0.0
53210,2023-02-11,16,5,5,47.8,41.6,0.0
53210,2023-02-11,17,9,5,45.9,38.9,0.0
53210,2023-02-11,18,3,5,43.6,37.0,0.0
53210,2023-02-11,19,4,5,39.0,33.3,0.0
53210,2023-02-11,20,3,5,38.8,32.5,0.0
53210,2023-02-11,21,7,5,38.0,32.1,0.0
53210,2023-02-11,22,3,5,36.4,29.4,0.0
53210,2023-02-11,23,7,5,36.0,29.9,0.0
53210,2023-02-12,0,2,6,35.9,27.9,0.0
53210,2023-02-12,1,2,6,36.2,28.9,0.0
53210,2023-02-12,2,7,6,35.7,29.9,0.0
53210,2023-02-12,3,4,6,35.0,28.7,0.0
53210,2023-02-12,4,2,6,34.3,27.4,0.0
53210,2023-02-12,5,1,6,33.1,26.6,0.0
53210,2023-02-12,6,2,6,32.3,25.8,0.0
53210,2023-02-12,8,1,6,34.1,29.4,0.0
53210,2023-02-12,9,2,6,38.9,33.0,0.0
53210,2023-02-12,10,2,6,42.2,36.2,0.0
53210,2023-02-12,11,2,6,46.9,42.8,0.0
53210,2023-02-12,12,3,6,48.8,44.9,0.0
53210,2023-02-12,13,3,6,52.1,52.1,0.0
53210,2023-02-12,14,6,6,54.9,54.9,0.0
53210,2023-02-12,15,3,6,53.9,53.9,0.0
53210,2023-02-12,16,4,6,52.1,52.1,0.0
53210,2023-02-12,17,1,6,49.9,46.6,0.0
53210,2023-02-12,18,1,6,46.8,41.6,0.0
53210,2023-02-12,19,2,6,44.8,39.9,0.0
53210,2023-02-12,21,4,6,42.9,37.7,0.0
53210,2023-02-12,22,5,6,40.1,35.5,0.0
53210,2023-02-12,23,3,6,37.8,32.9,0.0
53210,2023-02-13,0,4,0,37.8,33.3,0.0
53210,2023-02-13,1,2,0,37.1,31.7,0.0
53210,2023-02-13,2,2,0,37.1,31.3,0.0
53210,2023-02-13,4,2,0,35.9,29.6,0.0
53210,2023-02-13,5,1,0,35.0,28.2,0.0
53210,2023-02-13,6,1,0,35.0,26.9,0.0
53210,2023-02-13,9,2,0,38.0,29.2,0.0
53210,2023-02-13,10,1,0,40.9,33.0,0.0
53210,2023-02-13,11,5,0,44.0,37.0,0.0
53210,2023-02-13,12,3,0,47.0,41.7,0.0
53210,2023-02-13,13,1,0,47.9,43.0,0.0
53210,2023-02-13,14,2,0,49.8,46.4,0.0
53210,2023-02-13,15,6,0,49.9,46.2,0.0
